bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	id	name2	cdsStartStat	cdsEndStat	exonFrames
149	NM_017934	chr6	-	78934419	79078294	79707128	79844504	40	79700855,79711735,79712436,79713146,79714058,79721249,79721667,79722048,79724910,79728125,79729532,79732138,79732380,79736270,79736484,79737216,79745027,79749321,79751787,79754644,79757303,79763849,79764689,79768334,79770165,79781517,79782065,79782979,79783781,79783918,79785524,79791954,79792378,79809278,79826913,79827103,79843883,79844135,79844290,79844464,	79707766,79711933,79712696,79713310,79714211,79721399,79721718,79722118,79725036,79728246,79729688,79732200,79732492,79736353,79736609,79737324,79745147,79749553,79751864,79754785,79757421,79764033,79764827,79768560,79770294,79781652,79782219,79783078,79783822,79784019,79785595,79792055,79792600,79809439,79827012,79827254,79843943,79844165,79844349,79844730,	0	PHIP	cmpl	cmpl	1,1,2,0,0,0,0,2,2,1,1,2,1,2,0,0,0,2,0,0,2,1,1,0,0,0,2,2,0,1,2,0,0,1,1,0,0,0,1,0,
1195	NM_138730	chr6	-	79201244	79234738	79968148	80000996	6	79967680,79968752,79970015,79974982,79981407,80000981,	79968162,79968825,79970066,79975012,79981458,80001174,	0	HMGN3	cmpl	cmpl	1,0,0,0,0,0,
1195	NM_004242	chr6	-	79201244	79234738	79968123	80000996	6	79967680,79968711,79970015,79974982,79981407,80000981,	79968162,79968825,79970066,79975012,79981458,80001174,	0	HMGN3	cmpl	cmpl	0,0,0,0,0,0,
1197	NM_001122769	chr6	-	79484990	79537408	80253439	80285330	8	80251426,80255519,80258023,80258986,80260048,80279647,80285140,80303600,	80254302,80255652,80258166,80259083,80260186,80280177,80285521,80303844,	0	LCA5	cmpl	cmpl	1,0,1,0,0,1,0,-1,
1197	NM_181714	chr6	-	79484990	79537430	80253439	80285330	9	80251426,80255519,80258023,80258986,80260048,80279647,80285140,80291599,80303551,	80254302,80255652,80258166,80259083,80260186,80280177,80285521,80291705,80303866,	0	LCA5	cmpl	cmpl	1,0,1,0,0,1,0,-1,-1,
1198	NM_031469	chr6	+	79631282	79703652	80397897	80465945	4	80397718,80440049,80462920,80465933,	80397942,80440235,80463001,80470088,	0	SH3BGRL2	cmpl	cmpl	0,0,0,0,
1200	NM_022726	chr6	-	79914811	79947598	80683043	80713715	6	80681247,80685855,80688060,80691387,80692629,80713615,	80683319,80685983,80688232,80691468,80692817,80714034,	0	ELOVL4	cmpl	cmpl	0,1,0,0,1,0,
1201	NM_003318	chr6	+	80004641	80042522	80772279	80808638	22	80771077,80772277,80774244,80774821,80777249,80777869,80778164,80778321,80779714,80780898,80788759,80792813,80794320,80797902,80801420,80801701,80802910,80804402,80806131,80806631,80807041,80808554,	80771149,80772418,80774467,80774928,80777393,80777984,80778237,80778416,80779802,80781022,80788908,80792950,80794447,80797995,80801578,80801853,80803035,80804483,80806308,80806716,80807139,80808958,	0	TTK	cmpl	cmpl	-1,0,1,2,1,1,2,0,2,0,1,0,2,0,0,2,1,0,0,0,1,0,
150	NM_000056	chr6	+	80106626	80346270	80873129	81110240	11	80873062,80893982,80895596,80934113,80935310,80937717,80967369,80969537,81039570,81110099,81112410,	80873325,80894060,80895665,80934247,80935466,80937826,80967467,80969648,81039657,81110248,81112706,	0	BCKDHB	cmpl	cmpl	0,1,1,1,0,0,1,0,0,0,-1,
150	NM_183050	chr6	+	80106626	80346270	80873129	81110240	10	80873062,80893982,80895596,80934113,80935310,80937717,80967369,80969537,81039570,81110099,	80873325,80894060,80895665,80934247,80935466,80937826,80967467,80969648,81039657,81112706,	0	BCKDHB	cmpl	cmpl	0,1,1,1,0,0,1,0,0,0,
1214	NM_017633	chr6	-	81745729	81752711	82516130	82518577	3	82512165,82518025,82518866,	82516907,82518614,82519147,	0	FAM46A	cmpl	cmpl	0,0,-1,
152	NM_015525	chr6	-	82170238	82247731	82937860	83006922	29	82936674,82938815,82939802,82948314,82957508,82958222,82960914,82962733,82966576,82967022,82967857,82968963,82971292,82977249,82977802,82977925,82979142,82980662,82982511,82984395,82987025,82989875,82990503,82991912,82993627,82998153,83000594,83006601,83013997,	82937992,82938948,82939874,82948464,82957652,82958315,82961078,82962882,82966689,82967144,82967918,82969081,82971394,82977346,82977840,82978008,82979229,82981265,82982686,82984573,82987149,82990056,82990621,82992083,82993738,82998278,83000691,83007279,83014167,	0	IBTK	cmpl	cmpl	0,2,2,2,2,2,0,1,2,0,2,1,1,0,1,2,2,2,1,0,2,1,0,0,0,1,0,0,-1,
1219	NM_006670	chr6	+	82363821	82366899	83131397	83132660	2	83130257,83131058,	83130344,83133335,	0	TPBG	cmpl	cmpl	-1,0,
152	NM_198920	chr6	-	82892467	83065826	83659459	83832156	10	83658905,83723749,83785410,83788890,83790406,83804853,83810865,83820585,83824263,83832079,	83659480,83723888,83785574,83788999,83790476,83804923,83811097,83820676,83824460,83832264,	0	UBE2CBP	cmpl	cmpl	0,2,0,2,1,0,2,1,2,0,
2	NM_015018	chr6	+	83067665	83168408	83863415	83934605	39	83834103,83863168,83863362,83867142,83875347,83876562,83879760,83885325,83886185,83887120,83888367,83889300,83891142,83891603,83891937,83895324,83896560,83898613,83900624,83902056,83903610,83906437,83906658,83908358,83911961,83913673,83915196,83918030,83918320,83918725,83919948,83920331,83920617,83922388,83923619,83925004,83926233,83929227,83934299,	83834217,83863261,83863553,83867324,83875518,83876752,83879859,83885425,83886295,83887229,83888488,83889420,83891257,83891633,83892171,83895946,83896835,83898766,83900725,83902316,83905600,83906549,83906841,83908484,83912096,83913729,83915301,83918097,83918465,83918805,83920058,83920481,83920679,83922541,83923756,83925060,83926398,83929357,83934846,	0	DOPEY1	cmpl	cmpl	-1,-1,0,0,2,2,0,0,1,0,1,2,2,0,0,0,1,0,0,2,1,2,0,0,0,0,2,2,0,1,0,2,2,1,1,0,2,2,0,
1225	NM_015599	chr6	-	83168908	83193216	83935671	83957450	13	83935346,83936742,83938374,83940811,83942399,83945110,83946247,83948173,83949282,83953445,83955051,83957246,83959616,	83935761,83936916,83938497,83940925,83942498,83945194,83946405,83948369,83949416,83953513,83955236,83957452,83959654,	0	PGM3	cmpl	cmpl	0,0,0,0,0,0,1,0,1,2,0,0,-1,
1225	NM_033411	chr6	+	83193312	83196537	83960889	83962710	3	83959750,83960749,83962032,	83959881,83961090,83962975,	0	RWDD2A	cmpl	cmpl	-1,0,0,
153	NM_002395	chr6	-	83210390	83431060	83978361	84197392	14	83976828,83982935,83990197,83993772,83995263,84004154,84005976,84020066,84081747,84112610,84118501,84164804,84174205,84197314,	83978532,83983034,83990371,83993915,83995369,84004268,84006074,84020176,84081851,84112772,84118577,84164954,84174339,84197498,	0	ME1	cmpl	cmpl	0,0,0,1,0,0,1,2,0,0,2,2,0,0,
153	NM_153362	chr6	+	83512554	83525702	84289879	84291121	2	84278992,84289859,	84279132,84292140,	0	PRSS35	cmpl	cmpl	-1,0,
153	NM_014841	chr6	-	83552887	83709408	84322590	84474365	29	84319325,84322580,84326541,84327301,84341447,84342460,84346887,84348659,84357648,84358892,84359383,84359619,84359915,84360811,84367708,84368022,84372122,84374136,84377087,84383400,84389738,84407533,84423191,84425436,84427939,84428784,84431876,84474235,84475559,	84320723,84322683,84326646,84327385,84341559,84342491,84347037,84348794,84357732,84358976,84359455,84359697,84360179,84360919,84367876,84368037,84372241,84374246,84377115,84383477,84389780,84407640,84423303,84425530,84428042,84428860,84432019,84474395,84475846,	0	SNAP91	cmpl	cmpl	-1,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,0,1,0,2,1,0,1,0,-1,
153	NR_026669	chr6	-	83552887	83709408	84475846	84475846	29	84319325,84322580,84326541,84327301,84341447,84342460,84346887,84348659,84357648,84358892,84359383,84359619,84359915,84360811,84367708,84368022,84372122,84374136,84377087,84383400,84389738,84407533,84423191,84425436,84427939,84428784,84431876,84474235,84475282,	84320723,84322683,84326646,84327385,84341559,84342491,84347037,84348794,84357732,84358976,84359455,84359697,84360179,84360919,84367876,84368037,84372241,84374246,84377115,84383477,84389780,84407640,84423303,84425530,84428042,84428860,84432019,84474395,84475846,	0	SNAP91	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1230	NM_001009994	chr6	+	83853265	83857515	84619854	84623827	4	84619703,84620132,84620534,84623679,	84619949,84620211,84620599,84623953,	0	RIPPLY2	cmpl	cmpl	0,2,0,2,
153	NM_016230	chr6	+	83859650	83960427	84626220	84726316	16	84626088,84630612,84659959,84675446,84680853,84684442,84685834,84687519,84688875,84690907,84701032,84702661,84706493,84706952,84721735,84726261,	84626295,84630766,84660060,84675528,84680886,84684503,84685892,84687613,84688908,84691030,84701173,84702814,84706644,84707039,84721900,84726865,	0	CYB5R4	cmpl	cmpl	0,0,1,0,1,1,2,0,1,1,1,1,1,2,2,2,
153	NM_138409	chr6	+	84033700	84090886	84821756	84855919	4	84800138,84821749,84829330,84855528,	84800321,84821883,84829430,84857324,	0	MRAP2	cmpl	cmpl	-1,0,1,2,
19	NM_014895	chr6	-	84124240	84227617	84891507	84992830	27	84890678,84892815,84913124,84915999,84918982,84921735,84927249,84928183,84929581,84935765,84938043,84940485,84941164,84941651,84951623,84952768,84960045,84961320,84967225,84968173,84970417,84979393,84981718,84982212,84987493,84992773,84994016,	84891714,84892950,84913223,84916141,84919617,84921948,84927354,84928347,84929708,84935871,84938156,84940626,84941392,84941785,84951885,84953060,84960127,84961512,84967342,84968204,84970533,84979461,84981902,84982359,84987608,84992889,84994054,	0	KIAA1009	cmpl	cmpl	0,0,0,2,0,0,0,1,0,2,0,0,0,1,0,2,1,1,1,0,1,2,1,1,0,0,-1,
1237	NM_001080508	chr6	-	84734438	84764181	85503121	85530618	8	85500875,85504933,85510697,85514356,85523134,85526691,85528980,85530326,	85503846,85505028,85510762,85514524,85523306,85526793,85529185,85530618,	0	TBX18	cmpl	cmpl	1,2,0,0,2,2,1,0,
155	NM_002526	chr6	+	85449583	85495780	86216576	86260441	9	86216020,86233496,86237673,86251671,86253771,86255930,86256944,86258413,86260277,	86216915,86233719,86237862,86251869,86253926,86256036,86257094,86258614,86262217,	0	NT5E	cmpl	cmpl	0,0,1,1,1,0,1,1,1,
1243	NM_020468	chr6	-	85505496	85593911	86272403	86360155	26	86271933,86273669,86274404,86280236,86280506,86280942,86284192,86284444,86292562,86294698,86296628,86300035,86303228,86308421,86309618,86310041,86313548,86313753,86313942,86314737,86316159,86324412,86338573,86338734,86340694,86360015,	86272442,86273726,86274496,86280332,86280671,86281066,86284312,86284485,86292674,86294799,86296712,86300237,86303361,86308480,86309743,86310197,86313663,86313834,86313987,86314813,86316316,86324497,86338652,86338811,86340815,86360348,	0	SNX14	cmpl	cmpl	0,0,1,1,1,0,0,1,0,1,1,0,2,0,1,1,0,0,0,2,1,0,2,0,2,0,
1243	NM_153816	chr6	-	85505496	85593911	86272403	86360155	29	86271933,86273669,86274404,86280236,86280506,86280942,86284192,86284444,86292562,86294698,86296628,86300035,86303228,86305274,86308421,86309618,86310041,86313548,86313753,86313942,86314737,86316159,86324412,86331768,86333970,86338573,86338734,86340694,86360015,	86272442,86273726,86274496,86280332,86280671,86281066,86284312,86284485,86292674,86294799,86296712,86300237,86303361,86305301,86308480,86309743,86310197,86313663,86313834,86313987,86314813,86316316,86324497,86331856,86334014,86338652,86338811,86340815,86360348,	0	SNX14	cmpl	cmpl	0,0,1,1,1,0,0,1,0,1,1,0,2,2,0,1,1,0,0,0,2,1,0,2,0,2,0,2,0,
1244	NM_006372	chr6	-	85614220	85643309	86381192	86407876	11	86380657,86385254,86385704,86388918,86390413,86403403,86403679,86406657,86406882,86407728,86409233,	86381784,86385376,86385854,86389124,86390549,86403580,86403793,86406765,86407001,86407888,86409746,	0	SYNCRIP	cmpl	cmpl	2,0,0,1,0,0,0,0,1,0,-1,
1244	NR_002743	chr6	-	85677293	85677368	86443805	86443805	1	86443730,	86443805,	0	SNORD50A	unk	unk	-1,
1244	NR_003044	chr6	-	85677588	85677659	86444096	86444096	1	86444025,	86444096,	0	SNORD50B	unk	unk	-1,
1244	NR_003038	chr6	-	85677006	85678733	86445170	86445170	6	86443443,86443860,86444231,86444390,86444572,86445130,	86443628,86443929,86444312,86444469,86444625,86445170,	0	SNHG5	unk	unk	-1,-1,-1,-1,-1,-1,
1254	NM_000865	chr6	+	86937305	87016672	87781771	87782869	2	87703742,87781586,	87704260,87783109,	0	HTR1E	cmpl	cmpl	-1,0,
1255	NM_000735	chr6	-	87085503	87095106	87852192	87854637	4	87851940,87852686,87854549,87861449,	87852270,87852871,87854644,87861543,	0	CGA	cmpl	cmpl	0,1,0,-1,
156	NM_015021	chr6	+	87155550	87263688	87922028	88028238	8	87921987,87982339,87982735,87985032,87999761,88009911,88011939,88021086,	87922196,87982494,87982814,87985168,87999964,88010048,88012081,88030125,	0	ZNF292	cmpl	cmpl	0,0,2,0,1,0,2,0,
19	NM_198568	chr6	-	87282978	87329278	88050677	88051349	3	88049415,88089302,88095574,	88051376,88089480,88095715,	0	GJB7	cmpl	cmpl	0,-1,-1,
1257	NM_020425	chr6	+	87322587	87342325	88103468	88106711	3	88089024,88103445,88106552,	88089069,88103603,88108762,	0	C6orf162	cmpl	cmpl	-1,0,0,
1257	NM_001042493	chr6	+	87322587	87342325	88103468	88106711	4	88089024,88097128,88103445,88106552,	88089069,88097149,88103603,88108762,	0	C6orf162	cmpl	cmpl	-1,-1,0,0,
1257	NR_026784	chr6	+	87397123	87399741	88166178	88166178	2	88163560,88165874,	88164814,88166178,	0	C6orf164	unk	unk	-1,-1,
1257	NM_178823	chr6	+	87408012	87436057	88176276	88201514	11	88174449,88176271,88177021,88180246,88182122,88183105,88184644,88192962,88195062,88197469,88201296,	88174526,88176384,88177105,88180337,88182311,88183264,88184853,88193082,88195261,88197610,88202494,	0	C6orf165	cmpl	cmpl	-1,0,0,0,1,1,1,0,0,1,1,
157	NM_001031743	chr6	+	87408002	87464465	88176276	88230687	13	88174439,88176271,88177021,88180246,88182122,88183105,88184644,88192962,88195062,88197469,88201296,88227458,88230456,	88174526,88176384,88177105,88180337,88182311,88183264,88184853,88193082,88195261,88197610,88201490,88227602,88230902,	0	C6orf165	cmpl	cmpl	-1,0,0,0,1,1,1,0,0,1,1,0,0,
1258	NM_006416	chr6	+	87472924	87512339	88239440	88277963	8	88239361,88243798,88266944,88267594,88272818,88274856,88275477,88277835,	88239456,88243976,88267104,88267747,88272885,88275033,88275612,88278776,	0	SLC35A1	cmpl	cmpl	0,1,2,0,0,1,1,1,
157	NM_020320	chr6	-	87514378	87590017	88280849	88356394	20	88280815,88281393,88283242,88284605,88285066,88285260,88286019,88286616,88287900,88290993,88295978,88297220,88308354,88312052,88315027,88321844,88329138,88330566,88335953,88356358,	88280936,88281457,88283317,88284701,88285176,88285328,88286144,88286693,88287961,88291089,88296085,88297379,88308431,88312136,88315083,88321942,88329222,88330669,88336027,88356454,	0	RARS2	cmpl	cmpl	0,2,2,2,0,1,2,0,2,2,0,0,1,1,2,0,0,2,0,0,
1259	NM_012381	chr6	+	87590124	87667450	88356605	88433560	20	88356561,88360789,88368220,88369820,88372353,88374109,88375532,88378525,88382750,88387790,88388386,88401281,88402843,88419552,88423342,88424357,88429439,88431179,88432190,88433454,	88356629,88360844,88368318,88369965,88372458,88374261,88375666,88378685,88382864,88387924,88388450,88401398,88402923,88419686,88423419,88424455,88429581,88431296,88432270,88433887,	0	ORC3L	cmpl	cmpl	0,0,1,0,1,1,0,2,0,0,2,0,0,2,1,0,2,0,0,2,
1259	NM_181837	chr6	+	87590124	87667450	88356605	88433560	20	88356561,88360789,88368220,88369820,88372353,88374109,88375532,88378525,88382750,88387790,88388386,88401281,88402843,88419552,88423339,88424357,88429439,88431179,88432190,88433454,	88356629,88360844,88368318,88369965,88372458,88374261,88375666,88378685,88382864,88387924,88388450,88401398,88402923,88419686,88423419,88424455,88429581,88431296,88432270,88433887,	0	ORC3L	cmpl	cmpl	0,0,1,0,1,1,0,2,0,0,2,0,0,2,1,0,2,0,0,2,
1259	NR_002767	chr6	-	87700301	87701215	88467652	88467652	1	88466738,	88467652,	0	NCRNA00120	unk	unk	-1,
1259	NM_018064	chr6	-	87674861	87702267	88442033	88468121	5	88441298,88442296,88444254,88448056,88467886,	88442044,88442368,88444404,88448200,88468704,	0	AKIRIN2	cmpl	cmpl	1,1,1,1,0,
1262	NM_030960	chr6	+	88047788	88066832	88814342	88832772	7	88814225,88820382,88824048,88825152,88825889,88830535,88832618,	88814550,88820439,88824150,88825259,88826025,88830656,88833269,	0	SPACA1	cmpl	cmpl	0,1,1,1,0,1,2,
1263	NM_033181	chr6	-	88139865	88145337	88910293	88911696	2	88906303,88911609,	88911442,88911775,	0	CNR1	cmpl	cmpl	0,0,
1263	NM_016083	chr6	-	88139865	88145337	88910293	88911712	1	88906303,	88911775,	0	CNR1	cmpl	cmpl	0,
158	NM_003800	chr6	-	88610269	88963629	89379156	89729847	16	89376707,89380709,89444790,89536211,89568001,89610794,89616192,89620066,89656932,89658243,89671152,89672802,89695422,89695601,89707508,89729783,	89379320,89380833,89444857,89536312,89568070,89610959,89616264,89620202,89657034,89658353,89671393,89672878,89695511,89695705,89707618,89730067,	0	RNGTT	cmpl	cmpl	1,0,2,0,0,0,0,2,2,0,2,1,2,0,1,0,
1270	NM_006813	chr6	+	89080709	89085160	89847332	89850634	2	89847147,89850190,	89847872,89851598,	0	PNRC1	cmpl	cmpl	0,0,
1270	NM_080743	chr6	-	89095958	89118081	89865015	89884325	5	89862396,89871556,89871864,89873589,89884260,	89865385,89871698,89871966,89873696,89884519,	0	SRrp35	cmpl	cmpl	2,1,1,2,0,
158	NM_001010853	chr6	+	89146049	89165565	89912582	89928701	7	89912487,89915702,89919480,89921185,89924762,89928220,89928546,	89913047,89915851,89919623,89921340,89924898,89928328,89932003,	0	PM20D2	cmpl	cmpl	0,0,2,1,0,1,1,
1271	NM_002042	chr6	-	89177503	89217777	89945207	89983760	10	89943941,89946729,89948342,89951747,89956602,89964457,89965799,89967596,89969872,89983638,	89945501,89946926,89948495,89951888,89956685,89964681,89965867,89967703,89969923,89984215,	0	GABRR1	cmpl	cmpl	0,1,1,1,2,0,1,2,2,0,
158	NM_002043	chr6	-	89257519	89315248	90024107	90081678	9	90023957,90030849,90032050,90034116,90034451,90035448,90038092,90066196,90081490,	90024419,90031046,90032203,90034257,90034534,90035672,90038160,90066303,90081686,	0	GABRR2	cmpl	cmpl	0,1,1,1,2,0,1,2,0,
1272	NM_016021	chr6	-	89326624	89352900	90096116	90119007	8	90093062,90099523,90101739,90104642,90104896,90108761,90110120,90118976,	90096395,90099643,90101869,90104748,90104981,90108893,90110194,90119338,	0	UBE2J1	cmpl	cmpl	0,0,2,1,0,0,1,0,
19	NM_021244	chr6	-	89364617	89412276	90134493	90178431	7	90131055,90138874,90144108,90145661,90146605,90153732,90178283,	90134645,90139023,90144251,90145776,90146805,90154028,90178714,	0	RRAGD	cmpl	cmpl	1,2,0,2,0,1,0,
159	NM_014942	chr6	+	89433177	89633684	90333414	90397444	16	90199615,90333271,90362353,90369466,90372444,90378711,90380231,90382998,90384393,90388361,90389849,90390311,90390978,90394022,90395551,90396872,	90199813,90333534,90362452,90369565,90372543,90378810,90380330,90383097,90384471,90388466,90389984,90390497,90391131,90394136,90395663,90400124,	0	ANKRD6	cmpl	cmpl	-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1274	NM_020466	chr6	-	89632223	89638755	90403712	90405156	3	90398663,90404181,90405111,	90403793,90404322,90405195,	0	LYRM2	cmpl	cmpl	0,0,0,
159	NM_014611	chr6	-	89643511	89819723	90410444	90586047	102	90409951,90411454,90412979,90414471,90414695,90416463,90417171,90418631,90419431,90420603,90422203,90423139,90424648,90425049,90427870,90428526,90429231,90430926,90434453,90437358,90438639,90438986,90439675,90440543,90441903,90442541,90444009,90445038,90447028,90449571,90450270,90451315,90452266,90453341,90453783,90454517,90455012,90456309,90457112,90458882,90460518,90462044,90462799,90465304,90466040,90466502,90467085,90467997,90468343,90472498,90473800,90474935,90477120,90478475,90479014,90479587,90480982,90482092,90483089,90484805,90485206,90485575,90489394,90489951,90491638,90494272,90495370,90497165,90498996,90504765,90506673,90509589,90510015,90511712,90511931,90513768,90515662,90515982,90516793,90517870,90519951,90520522,90522716,90524694,90525255,90528084,90528758,90538000,90539012,90541060,90543039,90546651,90547838,90551451,90554293,90556219,90556598,90560201,90560539,90561016,90569767,90585945,	90410633,90411597,90413043,90414586,90414769,90416638,90417287,90418721,90419595,90420774,90422408,90423241,90424810,90425357,90428018,90428679,90429407,90431068,90434591,90437520,90438803,90439142,90439902,90441029,90442019,90442647,90444136,90445185,90447191,90449770,90450344,90451425,90452413,90453463,90453878,90454613,90455248,90456583,90457274,90459593,90460623,90462432,90463014,90465475,90466167,90466734,90467296,90468118,90468501,90472632,90473916,90475068,90477234,90478696,90479226,90479736,90481191,90482209,90483249,90485067,90485470,90485665,90489583,90490059,90491836,90494395,90495579,90497363,90499215,90504895,90506818,90509720,90510154,90511851,90512066,90513910,90515809,90516191,90516972,90518022,90520062,90520670,90522830,90524791,90525400,90528188,90528970,90538061,90539161,90541173,90543135,90546733,90548032,90551566,90554397,90556351,90556841,90560394,90560647,90561241,90569994,90586163,	0	MDN1	cmpl	cmpl	0,1,0,2,0,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,2,2,0,2,1,1,0,2,0,1,1,2,0,0,1,0,0,0,0,2,0,0,2,1,0,2,0,1,2,1,1,2,0,1,2,2,1,0,0,0,0,0,0,0,1,1,1,0,2,0,2,1,1,0,0,1,2,0,0,2,2,1,0,1,2,1,2,0,0,2,0,2,0,0,0,2,2,2,0,0,
